delay,loss,goodput
55.59999990463257,0.0005888584284913783,315.7894776468463
76.47999801635743,0.0006249018425849222,394.7368470585578
1.6,0.0,750.0
133.8399965286255,0.0028010493913840657,225.65789756847553
57.35999851226807,0.0018419065268761793,526.315796078077
76.47999801635743,0.007102269828908672,394.7368470585578
133.8399965286255,0.003507199748508909,225.65789756847553
57.35999851226807,0.002888657823572451,526.315796078077
57.35999851226807,0.0030629080386218527,526.315796078077
133.8399965286255,0.006666249745033222,225.65789756847553
68.48000087738038,0.006948011460072942,394.7368470585578
7.280000066757203,0.0008700387580285714,238.194442866945
2.2399999618530275,0.0023154351541527867,789.4736941171157
76.47999801635743,0.0,394.7368470585578
3.3599999427795413,0.001449249400177675,526.315796078077
73.59999809265138,0.005519635849699904,750.0
57.35999851226807,0.0,526.315796078077
76.47999801635743,0.0012600531719097112,394.7368470585578
76.47999801635743,0.0,394.7368470585578
31.360000425577166,0.00240147097314368,389.77272674472124
57.35999851226807,0.000667249489643976,526.315796078077
76.47999801635743,0.0,394.7368470585578
114.71999702453614,0.0006384891058430369,263.1578980390385
57.35999851226807,0.0,526.315796078077
133.8399965286255,0.0,225.65789756847553
133.8399965286255,0.001364079887951782,225.65789756847553
18.720000064373018,0.00017903783584617564,263.1578980390385
133.8399965286255,0.0,225.65789756847553
38.239999008178714,0.00011285377609771582,789.4736941171157
95.59999752044678,0.005181413483170151,315.7894776468463
51.36000065803528,0.0009944639183429981,526.315796078077
32.800001204013824,0.005252893511514792,499.99999875823664
95.59999752044678,0.005147006214074216,315.7894776468463
25.20000035762787,0.0,1000.0
76.47999801635743,0.003121332342020385,394.7368470585578
51.36000065803528,0.0,526.315796078077
76.15999813079834,0.0,416.66666390719234
76.47999801635743,0.0,394.7368470585578
57.35999851226807,0.0,526.315796078077
65.60000095367432,0.0004075672068980811,750.0
29.759999704360965,0.0,56.61764745584408
497.11998710632326,0.0,60.52631654897887
85.60000109672546,0.0,315.7894776468463
57.35999851226807,0.0,526.315796078077
68.48000087738038,0.0,394.7368470585578
76.47999801635743,0.0,394.7368470585578
133.8399965286255,0.0,225.65789756847553
57.35999851226807,0.0,526.315796078077
76.47999801635743,0.0,394.7368470585578
30.239999485015872,0.0,789.4736941171157
57.35999851226807,0.0,526.315796078077
38.07999906539917,0.0,833.3333278143847
57.35999851226807,0.00026897892601813024,526.315796078077
76.47999801635743,0.0,394.7368470585578
57.35999851226807,0.0,526.315796078077
57.35999851226807,0.0003154175596952559,526.315796078077
51.36000065803528,0.0,526.315796078077
136.96000175476075,0.0006621247583090037,197.3684235292789
76.47999801635743,0.0,394.7368470585578
51.36000065803528,0.0,526.315796078077
133.8399965286255,0.0,225.65789756847553
51.36000065803528,0.0,526.315796078077
68.48000087738038,0.0,394.7368470585578
114.71999702453614,0.0,263.1578980390385
51.36000065803528,0.0,526.315796078077
85.60000109672546,0.0,315.7894776468463
85.60000109672546,0.000667804202231802,315.7894776468463
4.479999923706055,0.0001047011028776159,394.7368470585578
76.47999801635743,0.0,394.7368470585578
57.35999851226807,0.0,526.315796078077
